compressor,compressor_policy,llm_policy,outlier_precision,regular_precision,outlier_values,outlier0,outlier1,outlier2,k_values,k0,k1,k2,num_batches,num_samples,correct_count,avg_accuracy,avg_latency,avg_ce_loss,avg_payload_ratio,tp0_original_bytes,tp1_original_bytes,tp2_original_bytes,tp0_compressed_bytes,tp1_compressed_bytes,tp2_compressed_bytes,tp0_payload_ratio,tp1_payload_ratio,tp2_payload_ratio,avg_compression_ratio
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"1.0000,1.0000,1.0000",1.0000,1.0000,1.0000,"0.2813,0.2813,0.2813",0.2813,0.2813,0.2813,100,10000,9323,0.9323,0.030606545738410203,0.3586630817502737,0.28126778738839286,655360000.0,327680000.0,163840000.0,184326800.0,92166800.0,46086800.0,0.2813,0.2813,0.2813,3.5553307020513336
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.7500,0.2500,0.5000",0.7500,0.2500,0.5000,"0.3125,0.2188,0.3438",0.3125,0.2188,0.3438,100,10000,9322,0.9322,0.02131094748619944,0.35788191892206667,0.29019634660993304,655360000.0,327680000.0,163840000.0,204806789.0,71686798.0,56326799.0,0.3125,0.2188,0.3438,3.4459427614509166
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,0.5000,0.0000",0.2500,0.5000,0.0000,"0.1875,0.2813,0.2188",0.1875,0.2813,0.2188,100,10000,9322,0.9322,0.021938530849292873,0.36166435178369283,0.2187677786690848,655360000.0,327680000.0,163840000.0,122886794.0,92166796.0,35846800.0,0.1875,0.2813,0.2188,4.571057063721583
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.7500,0.7500,1.0000",0.7500,0.7500,1.0000,"0.3125,0.3438,0.2813",0.3125,0.3438,0.2813,100,10000,9322,0.9322,0.02210342956939712,0.3574221242964268,0.31698206176757815,655360000.0,327680000.0,163840000.0,204806789.0,112646798.0,46086800.0,0.3125,0.3438,0.2813,3.154752652007272
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"1.0000,0.5000,0.2500",1.0000,0.5000,0.2500,"0.2813,0.2813,0.2813",0.2813,0.2813,0.2813,100,10000,9322,0.9322,0.02253380118869245,0.35817058324813844,0.28126778651646206,655360000.0,327680000.0,163840000.0,184326800.0,92166799.0,46086800.0,0.2813,0.2813,0.2813,3.555330713072867
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"1.0000,0.7500,0.0000",1.0000,0.7500,0.0000,"0.2813,0.3438,0.2188",0.2813,0.3438,0.2188,100,10000,9322,0.9322,0.02483074086951092,0.36218287467956545,0.29019635881696426,655360000.0,327680000.0,163840000.0,184326800.0,112646800.0,35846800.0,0.2813,0.3438,0.2188,3.4459426164982676
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"1.0000,0.5000,0.0000",1.0000,0.5000,0.0000,"0.2813,0.2813,0.2188",0.2813,0.2813,0.2188,100,10000,9322,0.9322,0.024913404411636295,0.36463810414075853,0.2723392150878906,655360000.0,327680000.0,163840000.0,184326800.0,92166799.0,35846800.0,0.2813,0.2813,0.2188,3.671891320085046
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.5000,1.0000,0.0000",0.5000,1.0000,0.0000,"0.2500,0.2813,0.2188",0.2500,0.2813,0.2188,100,10000,9322,0.9322,0.02529238861752674,0.3607222716510296,0.2544820661272321,655360000.0,327680000.0,163840000.0,163846792.0,92166800.0,35846800.0,0.25,0.2813,0.2188,3.929549988406786
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"1.0000,1.0000,0.5000",1.0000,1.0000,0.5000,"0.2813,0.2813,0.3438",0.2813,0.2813,0.3438,100,10000,9322,0.9322,0.028030609861016274,0.35860547550022603,0.29019635707310265,655360000.0,327680000.0,163840000.0,184326800.0,92166800.0,56326798.0,0.2813,0.2813,0.3438,3.445942637205788
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.7500,0.7500,0.0000",0.7500,0.7500,0.0000,"0.3125,0.3438,0.2188",0.3125,0.3438,0.2188,100,10000,9321,0.9321,0.021857531615532933,0.3603279747068882,0.3080534903390067,655360000.0,327680000.0,163840000.0,204806789.0,112646798.0,35846800.0,0.3125,0.3438,0.2188,3.246189481247299
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.5000,0.2500,1.0000",0.5000,0.2500,1.0000,"0.2500,0.2188,0.2813",0.2500,0.2188,0.2813,100,10000,9321,0.9321,0.021966353233437985,0.359553762152791,0.24555349382672992,655360000.0,327680000.0,163840000.0,163846792.0,71686799.0,46086800.0,0.25,0.2188,0.2813,4.072432382923579
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.7500,0.0000,0.0000",0.7500,0.0000,0.0000,"0.3125,0.1563,0.2188",0.3125,0.1563,0.2188,100,10000,9321,0.9321,0.024488019961863755,0.3596499702334404,0.2544820635114397,655360000.0,327680000.0,163840000.0,204806789.0,51206800.0,35846800.0,0.3125,0.1563,0.2188,3.929550028798187
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.5000,0.0000",0.0000,0.5000,0.0000,"0.1250,0.2813,0.2188",0.1250,0.2813,0.2188,100,10000,9321,0.9321,0.02485745561309159,0.3620632036775351,0.18305350080217633,655360000.0,327680000.0,163840000.0,81926800.0,92166799.0,35846800.0,0.125,0.2813,0.2188,5.462883777790667
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"1.0000,1.0000,0.2500",1.0000,1.0000,0.2500,"0.2813,0.2813,0.2813",0.2813,0.2813,0.2813,100,10000,9321,0.9321,0.026877470719628035,0.35857229836285115,0.28126778738839286,655360000.0,327680000.0,163840000.0,184326800.0,92166800.0,46086800.0,0.2813,0.2813,0.2813,3.5553307020513336
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.7500,0.7500,0.5000",0.7500,0.7500,0.5000,"0.3125,0.3438,0.3438",0.3125,0.3438,0.3438,100,10000,9320,0.932,0.021059612100943922,0.3580000454932451,0.32591063494001116,655360000.0,327680000.0,163840000.0,204806789.0,112646800.0,56326800.0,0.3125,0.3438,0.3438,3.0683257702960978
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,0.2500,0.7500",0.2500,0.2500,0.7500,"0.1875,0.2188,0.3688",0.1875,0.2188,0.3688,100,10000,9320,0.932,0.021155586817767472,0.35692756675183773,0.22234020647321429,655360000.0,327680000.0,163840000.0,122886794.0,71686798.0,60423944.0,0.1875,0.2188,0.3688,4.497612086730125
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,0.5000,1.0000",0.2500,0.5000,1.0000,"0.1875,0.2813,0.2813",0.1875,0.2813,0.2813,100,10000,9320,0.932,0.021934219910763206,0.35850281432271003,0.22769635271344865,655360000.0,327680000.0,163840000.0,122886794.0,92166799.0,46086800.0,0.1875,0.2813,0.2813,4.391813870020483
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.7500,0.7500",0.0000,0.7500,0.7500,"0.1250,0.3438,0.3690",0.1250,0.3438,0.3690,100,10000,9320,0.932,0.022216836628504096,0.3634091614931822,0.22236903599330357,655360000.0,327680000.0,163840000.0,81926800.0,112646799.0,60457001.0,0.125,0.3438,0.369,4.497028983972903
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.7500,1.0000,0.5000",0.7500,1.0000,0.5000,"0.3125,0.2813,0.3438",0.3125,0.2813,0.3438,100,10000,9320,0.932,0.02273021833738312,0.35754089064896105,0.3080534912109375,655360000.0,327680000.0,163840000.0,204806789.0,92166800.0,56326799.0,0.3125,0.2813,0.3438,3.246189472059114
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.5000,1.0000,0.5000",0.5000,1.0000,0.5000,"0.2500,0.2813,0.3438",0.2500,0.2813,0.3438,100,10000,9320,0.932,0.02279411119641736,0.3563117303699255,0.272339208984375,655360000.0,327680000.0,163840000.0,163846792.0,92166800.0,56326800.0,0.25,0.2813,0.3438,3.671891402377442
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,0.0000,1.0000",0.2500,0.0000,1.0000,"0.1875,0.1563,0.2813",0.1875,0.1563,0.2813,100,10000,9320,0.932,0.025033610882237555,0.3592793548852205,0.19198206787109376,655360000.0,327680000.0,163840000.0,122886794.0,51206800.0,46086800.0,0.1875,0.1563,0.2813,5.208819818898135
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"1.0000,0.0000,1.0000",1.0000,0.0000,1.0000,"0.2813,0.1563,0.2813",0.2813,0.1563,0.2813,100,10000,9320,0.932,0.029281605565920472,0.3633653211593628,0.24555350167410714,655360000.0,327680000.0,163840000.0,184326800.0,51206800.0,46086800.0,0.2813,0.1563,0.2813,4.072432252777142
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"1.0000,0.0000,0.0000",1.0000,0.0000,0.0000,"0.2813,0.1563,0.2188",0.2813,0.1563,0.2188,100,10000,9320,0.932,0.029741432727314533,0.3596217872947454,0.23662493024553571,655360000.0,327680000.0,163840000.0,184326800.0,51206800.0,35846800.0,0.2813,0.1563,0.2188,4.226097389494599
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,0.5000,0.5000",0.2500,0.5000,0.5000,"0.1875,0.2813,0.3438",0.1875,0.2813,0.3438,100,10000,9319,0.9319,0.02120162923121825,0.3576715359091759,0.2366249223981585,655360000.0,327680000.0,163840000.0,122886794.0,92166797.0,56326800.0,0.1875,0.2813,0.3438,4.226097529647969
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,0.0000,0.5000",0.2500,0.0000,0.5000,"0.1875,0.1563,0.3438",0.1875,0.1563,0.3438,100,10000,9319,0.9319,0.021977588238660247,0.3604947706311941,0.20091063929966518,655360000.0,327680000.0,163840000.0,122886794.0,51206800.0,56326800.0,0.1875,0.1563,0.3438,4.977337205664183
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.2500,0.7500",0.0000,0.2500,0.7500,"0.1250,0.2188,0.3691",0.1250,0.2188,0.3691,100,10000,9319,0.9319,0.022229033277835698,0.360223462767899,0.18666282784598215,655360000.0,327680000.0,163840000.0,81926800.0,71686800.0,60466264.0,0.125,0.2188,0.3691,5.357253029645049
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.2500,0.5000",0.0000,0.2500,0.5000,"0.1250,0.2188,0.3438",0.1250,0.2188,0.3438,100,10000,9319,0.9319,0.0222663552663289,0.3618816360086203,0.18305350080217633,655360000.0,327680000.0,163840000.0,81926800.0,71686800.0,56326799.0,0.125,0.2188,0.3438,5.462883777790667
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,1.0000,0.5000",0.2500,1.0000,0.5000,"0.1875,0.2813,0.3438",0.1875,0.2813,0.3438,100,10000,9319,0.9319,0.022580531768035143,0.3600212064385414,0.23662492501395088,655360000.0,327680000.0,163840000.0,122886794.0,92166800.0,56326800.0,0.1875,0.2813,0.3438,4.226097482930178
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,0.0000,0.7500",0.2500,0.0000,0.7500,"0.1875,0.1563,0.3690",0.1875,0.1563,0.3690,100,10000,9318,0.9318,0.02220026937313378,0.36181763403117656,0.20450888933454242,655360000.0,327680000.0,163840000.0,122886794.0,51206800.0,60453561.0,0.1875,0.1563,0.369,4.889762998830662
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.5000,0.2500",0.0000,0.5000,0.2500,"0.1250,0.2813,0.2813",0.1250,0.2813,0.2813,100,10000,9318,0.9318,0.02228767014341429,0.3633037044107914,0.19198207048688615,655360000.0,327680000.0,163840000.0,81926800.0,92166797.0,46086800.0,0.125,0.2813,0.2813,5.208819747926969
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,0.0000,0.0000",0.2500,0.0000,0.0000,"0.1875,0.1563,0.2188",0.1875,0.1563,0.2188,100,10000,9318,0.9318,0.024222849507350475,0.3580068829655647,0.18305349644252233,655360000.0,327680000.0,163840000.0,122886794.0,51206800.0,35846800.0,0.1875,0.1563,0.2188,5.462883907896257
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.5000,0.0000,1.0000",0.5000,0.0000,1.0000,"0.2500,0.1563,0.2813",0.2500,0.1563,0.2813,100,10000,9317,0.9317,0.024064236511476336,0.36370695181190965,0.22769635184151785,655360000.0,327680000.0,163840000.0,163846792.0,51206800.0,46086800.0,0.25,0.1563,0.2813,4.39181388683831
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,1.0000,0.0000",0.0000,1.0000,0.0000,"0.1250,0.2813,0.2188",0.1250,0.2813,0.2188,100,10000,9317,0.9317,0.031473918112460524,0.3622798099368811,0.18305350167410714,655360000.0,327680000.0,163840000.0,81926800.0,92166800.0,35846800.0,0.125,0.2813,0.2188,5.462883751769549
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.5000,1.0000",0.0000,0.5000,1.0000,"0.1250,0.2813,0.2813",0.1250,0.2813,0.2813,100,10000,9316,0.9316,0.025259266388602555,0.36062136374413967,0.19198207048688615,655360000.0,327680000.0,163840000.0,81926800.0,92166797.0,46086800.0,0.125,0.2813,0.2813,5.208819747926969
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.5000,0.0000,0.2500",0.5000,0.0000,0.2500,"0.2500,0.1563,0.2813",0.2500,0.1563,0.2813,100,10000,9315,0.9315,0.022129360274411737,0.35914854757487774,0.22769635009765626,655360000.0,327680000.0,163840000.0,163846792.0,51206800.0,46086798.0,0.25,0.1563,0.2813,4.391813920473965
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.7500,0.5000",0.0000,0.7500,0.5000,"0.1250,0.3438,0.3438",0.1250,0.3438,0.3438,100,10000,9315,0.9315,0.02233487657038495,0.3571692594140768,0.21876778651646206,655360000.0,327680000.0,163840000.0,81926800.0,112646799.0,56326800.0,0.125,0.3438,0.3438,4.5710568997540735
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.7500,1.0000",0.0000,0.7500,1.0000,"0.1250,0.3438,0.2813",0.1250,0.3438,0.2813,100,10000,9315,0.9315,0.025097290938720106,0.3648783506453037,0.20983921508789063,655360000.0,327680000.0,163840000.0,81926800.0,112646799.0,46086800.0,0.125,0.3438,0.2813,4.765553471886332
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,0.2500,0.5000",0.2500,0.2500,0.5000,"0.1875,0.2188,0.3438",0.1875,0.2188,0.3438,100,10000,9314,0.9314,0.021032184702344237,0.35810642547905447,0.21876778041294642,655360000.0,327680000.0,163840000.0,122886794.0,71686798.0,56326800.0,0.1875,0.2188,0.3438,4.571057027284358
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,0.7500,0.2500",0.2500,0.7500,0.2500,"0.1875,0.3438,0.2813",0.1875,0.3438,0.2813,100,10000,9314,0.9314,0.02110244960291311,0.35937716796994207,0.24555349469866072,655360000.0,327680000.0,163840000.0,122886794.0,112646799.0,46086799.0,0.1875,0.3438,0.2813,4.072432368462863
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.5000,0.7500",0.0000,0.5000,0.7500,"0.1250,0.2813,0.3690",0.1250,0.2813,0.3690,100,10000,9314,0.9314,0.022279476653784512,0.36342900797724725,0.20451228986467634,655360000.0,327680000.0,163840000.0,81926800.0,92166797.0,60457458.0,0.125,0.2813,0.369,4.889681694247762
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.5000,0.5000",0.0000,0.5000,0.5000,"0.1250,0.2813,0.3438",0.1250,0.2813,0.3438,100,10000,9314,0.9314,0.02233675079420209,0.3625966443866491,0.2009106410435268,655360000.0,327680000.0,163840000.0,81926800.0,92166797.0,56326799.0,0.125,0.2813,0.3438,4.977337162461955
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,0.2500,0.0000",0.2500,0.2500,0.0000,"0.1875,0.2188,0.2188",0.1875,0.2188,0.2188,100,10000,9313,0.9313,0.021855408104602247,0.3600944662094116,0.20091063668387277,655360000.0,327680000.0,163840000.0,122886794.0,71686797.0,35846800.0,0.1875,0.2188,0.2188,4.977337270467525
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.2500,0.0000",0.0000,0.2500,0.0000,"0.1250,0.2188,0.2188",0.1250,0.2188,0.2188,100,10000,9313,0.9313,0.024446848826482893,0.3635825500637293,0.16519635707310268,655360000.0,327680000.0,163840000.0,81926800.0,71686798.0,35846800.0,0.125,0.2188,0.2188,6.053402252432722
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"1.0000,0.0000,0.7500",1.0000,0.0000,0.7500,"0.2813,0.1563,0.3689",0.2813,0.1563,0.3689,100,10000,9313,0.9313,0.02614395767217502,0.36520681098103525,0.25806664515904015,655360000.0,327680000.0,163840000.0,184326800.0,51206800.0,60437874.0,0.2813,0.1563,0.3689,3.874968031547527
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.7500,0.0000,0.2500",0.7500,0.0000,0.2500,"0.3125,0.1563,0.2813",0.3125,0.1563,0.2813,100,10000,9312,0.9312,0.02205855157924816,0.3625255835801363,0.26341063406808035,655360000.0,327680000.0,163840000.0,204806789.0,51206800.0,46086799.0,0.3125,0.1563,0.2813,3.7963539457618967
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,1.0000,1.0000",0.0000,1.0000,1.0000,"0.1250,0.2813,0.2813",0.1250,0.2813,0.2813,100,10000,9312,0.9312,0.030153917632997036,0.3614558565616608,0.19198207310267856,655360000.0,327680000.0,163840000.0,81926800.0,92166800.0,46086800.0,0.125,0.2813,0.2813,5.208819676955805
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.5000,0.0000,0.0000",0.5000,0.0000,0.0000,"0.2500,0.1563,0.2188",0.2500,0.1563,0.2188,100,10000,9311,0.9311,0.024090333150234074,0.36277501471340656,0.21876778041294642,655360000.0,327680000.0,163840000.0,163846792.0,51206800.0,35846800.0,0.25,0.1563,0.2188,4.571057027284358
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"1.0000,0.2500,0.0000",1.0000,0.2500,0.0000,"0.2813,0.2188,0.2188",0.2813,0.2188,0.2188,100,10000,9311,0.9311,0.024683324019424618,0.3646046408638358,0.25448207223074776,655360000.0,327680000.0,163840000.0,184326800.0,71686799.0,35846800.0,0.2813,0.2188,0.2188,3.929549894160187
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.7500,0.0000",0.0000,0.7500,0.0000,"0.1250,0.3438,0.2188",0.1250,0.3438,0.2188,100,10000,9311,0.9311,0.024915204960852862,0.35881977252662184,0.20091064453125,655360000.0,327680000.0,163840000.0,81926800.0,112646800.0,35846800.0,0.125,0.3438,0.2188,4.977337076057502
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,1.0000,0.5000",0.0000,1.0000,0.5000,"0.1250,0.2813,0.3438",0.1250,0.2813,0.3438,100,10000,9311,0.9311,0.027579024801962077,0.3619993604719639,0.2009106436593192,655360000.0,327680000.0,163840000.0,81926800.0,92166800.0,56326799.0,0.125,0.2813,0.3438,4.977337097658615
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.2500,0.2500,0.2500",0.2500,0.2500,0.2500,"0.1875,0.2188,0.2813",0.1875,0.2188,0.2813,100,10000,9310,0.931,0.021016567640472203,0.3626909348368645,0.2098392081124442,655360000.0,327680000.0,163840000.0,122886794.0,71686798.0,46086799.0,0.1875,0.2188,0.2813,4.765553630302213
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.5000,0.2500,0.0000",0.5000,0.2500,0.0000,"0.2500,0.2188,0.2188",0.2500,0.2188,0.2188,100,10000,9310,0.931,0.021766717641148715,0.36389752946794035,0.23662492065429688,655360000.0,327680000.0,163840000.0,163846792.0,71686797.0,35846800.0,0.25,0.2188,0.2188,4.226097560793164
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.2500,1.0000",0.0000,0.2500,1.0000,"0.1250,0.2188,0.2813",0.1250,0.2188,0.2813,100,10000,9309,0.9309,0.025242000303696843,0.3639199886471033,0.1741249293736049,655360000.0,327680000.0,163840000.0,81926800.0,71686799.0,46086800.0,0.125,0.2188,0.2813,5.74300304727984
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.2500,0.2500",0.0000,0.2500,0.2500,"0.1250,0.2188,0.2813",0.1250,0.2188,0.2813,100,10000,9308,0.9308,0.022083761836402118,0.36065497070550917,0.1741249258858817,655360000.0,327680000.0,163840000.0,81926800.0,71686795.0,46086800.0,0.125,0.2188,0.2813,5.743003162312223
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,1.0000,0.7500",0.0000,1.0000,0.7500,"0.1250,0.2813,0.3690",0.1250,0.2813,0.3690,100,10000,9308,0.9308,0.026688570883125068,0.3645537489652634,0.2045121355329241,655360000.0,327680000.0,163840000.0,81926800.0,92166800.0,60457278.0,0.125,0.2813,0.369,4.889685384166415
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.0000,1.0000",0.0000,0.0000,1.0000,"0.1250,0.1563,0.2813",0.1250,0.1563,0.2813,100,10000,9308,0.9308,0.029969506305642424,0.3626790314167738,0.15626778738839286,655360000.0,327680000.0,163840000.0,81926800.0,51206800.0,46086800.0,0.125,0.1563,0.2813,6.399271511502039
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,0.7500,0.2500",0.0000,0.7500,0.2500,"0.1250,0.3438,0.2813",0.1250,0.3438,0.2813,100,10000,9307,0.9307,0.02236262070015073,0.36098664231598376,0.20983921334402902,655360000.0,327680000.0,163840000.0,81926800.0,112646798.0,46086799.0,0.125,0.3438,0.2813,4.765553511490301
llmint8,llmint8_INT8INT4,INT8INT4,int8,int4,"0.0000,1.0000,0.2500",0.0000,1.0000,0.2500,"0.1250,0.2813,0.2813",0.1250,0.2813,0.2813,100,10000,9305,0.9305,0.02785203542560339,0.365338322147727,0.19198207310267856,655360000.0,327680000.0,163840000.0,81926800.0,92166800.0,46086800.0,0.125,0.2813,0.2813,5.208819676955805
